lcd_id,lcd_version,rev_hist_num,rev_hist_date,rev_hist_exp,last_updated
33312,40,8,01/01/2018,"Revision Effective Date: 01/01/2018

Coverage Indications, Limitations, and/or Medical Necessity:

Added: E0953 to positioning items

HCPCS CODES:

Added: E0953 to Group 3 (Positioning Accessories) codes per 2018 annual HCPCS code update

ICD-10 Codes that Support Medical Necessity:

Added: E0953 to paragraphs for Group 2 and Group 3 codes

12/21/2017: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",12/13/2017
33312,40,7,10/01/2017,"Revision Effective Date: 10/01/2017

ICD-10 CODES THAT SUPPORT MEDICAL NECESSITY:
Added: New ICD-10 codes G12.23, G12.24, G12.25 to Group 2 and Group 4

10/01/2017: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",10/11/2017
33312,40,6,01/01/2017,"Revision Effective: 01/01/2017

ICD-10 CODES THAT SUPPORT MEDICAL NECESSITY:

Added: Z codes for acquired absence of limb to Group 3 and Group 4 Diagnosis Codes

POLICY SPECIFIC DOCUMENTATION REQUIREMENTS:

Clarified: Verbiage in Policy Specific Documentation Requirements

08/24/2017: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/17/2017
33312,40,5,01/01/2017,"Revision Effective: 01/01/2017
COVERAGE INDICATIONS, LIMITATIONS AND/OR MEDICAL NECESSITY:
Removed: Standard Documentation Language
Added: New reference language and directions to Standard Documentation Requirements
Removed: HCPCS codes for Group 4 wheelchairs not available in Captain’s chair model.
ICD-10 CODES THAT SUPPORT MEDICAL NECESSITY:
The diagnosis code groups were reorganized to more closely reflect the disease conditions described in the reasonable and necessary section. This resulted in a consolidation/collapsing of the 4 diagnosis code groups for 3 types of items (skin protection, positioning items and combination skin protection and positioning items) into 3 groups. Diagnosis code Groups 5 and 6 were renamed to 4 and 5. Effective 10/01/2015
Added: General Requirements
ICD-10 CODES THAT SUPPORT MEDICAL NECESSITY:
Added: Instructions to summarize the coverage criteria for the wheelchair seating options
DOCUMENTATION REQUIREMENTS:
Removed: Standard Documentation Language
Added: General Documentation Requirements
Added: New reference language and Directions to Standard Documentation Requirements
POLICY SPECIFIC DOCUMENTATION REQUIREMENTS:
Removed: Standard Documentation Language
Added: Direction to Standard Documentation Requirements
Removed: Information under Miscellaneous and Appendices
RELATED LOCAL COVERAGE DOCUMENTS:
Added: LCD-related Standard Documentation Requirements article",03/17/2017
33312,40,4,07/01/2016,"Effective July 1, 2016 oversight for DME MAC LCDs is the responsibility of CGS Administrators, LLC 18003 and 17013 and Noridian Healthcare Solutions, LLC 19003 and 16013. No other changes have been made to the LCDs.",06/07/2016
33312,40,3,10/01/2015,"Revision Effective: 10/1/2015
ICD-10 CODES THAT SUPPORT MEDICAL NECESSITY
Added: ICD-10 codes for Stage 1 Pressure Ulcers
DOCUMENTATION REQUIREMENTS
Removed: Start date verbiage from Prescription Requirements
Added: Standard documentation language for dates on orders",11/25/2015
33312,40,2,10/01/2015,"Revision Effective: 10/1/2015
ICD-10 CODES THAT SUPPORT MEDICAL NECESSITY
Added: Inadvertently omitted ICD10’s; G and Q codes, subsequent visit and sequela",10/02/2015
33312,40,1,10/01/2015,"Revision Effective Date: 10/31/2014
COVERAGE INDICATIONS, LIMITATIONS AND/OR MEDICAL NECESSITY:
Revised: Standard Documentation Language to add covered prior to a beneficiary’s Medicare eligibility
DOCUMENTATION REQUIREMENTS:
Deleted: Reference to refill of supplies from Continued Use
Revised: Standard Documentation Language to add who can enter date of delivery date on the POD
Added: Repair/Replacement section",05/07/2015
33317,34,10,04/01/2025,"Revision Effective Date: 04/01/2025
HCPCS CODES:
Removed: HCPCS code L8010 from Group 1 codes

04/03/2025: Pursuant to the 21st Century Cures Act, these revisions do not require notice and comment because the revisions are non-discretionary updates per CMS HCPCS coding determinations.",03/27/2025
33317,34,9,01/01/2024,"Revision Effective Date: 01/01/2024
COVERAGE INDICATIONS, LIMITATIONS, AND/OR MEDICAL NECESSITY:
Added: “and document an affirmative response” to language that pertains to contact with the beneficiary or caregiver/designee for DMEPOS products supplied as refills
Revised: “approaching exhaustion” to “expected to end” in regard to existing supplies
Revised: “Contact with the beneficiary or designee regarding refills must take place no sooner than 14 calendar days prior to the delivery/shipping date.” to “Contact with the beneficiary or designee regarding refills must take place no sooner than 30 calendar days prior to the expected end of the current supply.”
Revised: “For delivery of refills, the supplier must deliver the DMEPOS product no sooner than 10 calendar days prior to the end of usage for the current product.” to “For delivery of refills, the supplier must deliver the DMEPOS product no sooner than 10 calendar days prior to the expected end of the current supply.”

12/14/2023: Pursuant to the 21st Century Cures Act, these revisions do not require notice and comment because the revisions are non-discretionary updates to refill requirement information per CMS Final Rule CMS-1780-F.",12/07/2023
33317,34,8,01/01/2020,"Revision Effective Date: 01/01/2020
CODING INFORMATION:
Removed: Field titled “Bill Type”
Removed: Field titled “Revenue Codes”
Removed: Field titled “ICD-10 Codes that Support Medical Necessity”
Removed: Field titled “ICD-10 Codes that DO NOT Support Medical Necessity”
Removed: Field titled “Additional ICD-10 Information”

As required by CR 10901, the ICD-10 information has been moved to all Policy Articles. There is no change in coverage.",02/13/2020
33317,34,7,01/01/2020,"Revision Effective Date: 01/01/2020
GENERAL:
Revised: Order information as a result of Final Rule 1713
REFILL REQUIREMENTS:
Revised: “ordering physician” to “treating practitioner”
GENERAL DOCUMENTATION REQUIREMENTS:
Revised: “Prescriptions (orders)” to “SWO”

02/06/2020: Pursuant to the 21st Century Cures Act , these revisions do not require notice and comment because they are due to non-discretionary coverage updates reflective of CMS FR-1713.",01/30/2020
33317,34,6,01/01/2020,"Revision Effective Date: 01/01/2020
COVERAGE INDICATIONS, LIMITATIONS, AND/OR MEDICAL NECESSITY:
Removed: Statement to refer to ICD-10 Codes that are Covered section in the LCD-related PA
Added: Statement to refer to ICD-10 code list in the LCD-related Policy Article
HCPCS CODES:
Revised: Code description for HCPCS code L8032 in Group 1 listing
Added: HCPCS code L8033 in Group 1 listing",12/20/2019
33317,34,5,01/01/2019,"Revision Effective Date: 01/01/2019
COVERAGE INDICATIONS, LIMITATIONS, AND/OR MEDICAL NECESSITY:
Removed: Statement to refer to diagnosis code section below
Added: Refer to Covered ICD-10 Codes in the LCD-related Policy Article
ICD-10 CODES THAT SUPPORT MEDICAL NECESSITY:
Moved: All diagnosis codes to the LCD-related Policy Article diagnosis code section per CMS instruction
ICD-10 CODES THAT DO NOT SUPPORT MEDICAL NECESSITY:
Moved: Statement about noncovered diagnosis code moved to LCD-related Policy Article noncovered diagnosis section per CMS instruction.",02/08/2019
33317,34,4,01/01/2017,"Revision Effective Date: 01/01/2017
COVERAGE INDICATIONS, INDICATIONS, LIMITATIONS AND/OR MEDICAL NECESSITY:
Removed: Standard Documentation Language
Added: New reference language and directions to Standard Documentation Requirements
Added: General Requirements
Revised: Refill Requirements
DOCUMENTATION REQUIREMENTS:
Removed: Standard Documentation Language
Added: General Documentation Requirements
Added: New reference language and directions to Standard Documentation Requirements
POLICY SPECIFIC DOCUMENTATION REQUIREMENTS:
Removed: Standard Documentation Language
Added: Direction to Standard Documentation Requirements
Removed: Information under Miscellaneous and Appendices
RELATED LOCAL COVERAGE DOCUMENTS:
Added: LCD-related Standard Documentation Requirements article",03/23/2017
33317,34,3,07/01/2016,"Revision Effective Date: 07/01/2016
DOCUMENTATION REQUIREMENTS:
Revised: Standard documentation language for orders, added New order requirements, and Correct coding instructions; revised Refill documentation and Proof of delivery instructions (Effective 04/28/16)",08/26/2016
33317,34,2,07/01/2016,"Effective July 1, 2016 oversight for DME MAC LCDs is the responsibility of CGS Administrators, LLC 18003 and 17013 and Noridian Healthcare Solutions, LLC 19003 and 16013. No other changes have been made to the LCDs.",06/07/2016
33317,34,1,10/01/2015,"Revision Effective Date: 10/31/2014
COVERAGE INDICATIONS, LIMITATIONS AND/OR MEDICAL NECESSITY:
Revised: Standard Documentation Language to add covered prior to a beneficiary’s Medicare eligibility
DOCUMENTATION REQUIREMENTS:
Moved: Continued Need above Continued Use documentation
Added: Instructions to the Refill Documentation section
Revised: Standard Documentation Language to add who can enter date of delivery date on the POD
Added: Equipment Retained from a Prior Payer",05/01/2015
